id,href,fullName,sortName,primaryNationality,secondaryNationality,tertiaryNationality,gender,photoUrl,photoCredit,notes,type,lastStatus,mtpage,mtedit,createdDate,modifiedAt,personId,typeOfDeath,status,employedAs,organizations,jobs,coverages,mediums,country,location,region,state,locality,province,localOrForeign,startYear,startDate,ambiguousStartDate,startDisplay,endYear,endDate,ambiguousEndDate,endDisplay,sourcesOfFire,motiveConfirmed,accountabilityCrossfire,crossfireAccountability,accountabilityAssignment,impunity,tortured,captive,threatened,reason,ableToReturn,ableToWork,charges,reasonExiled,motive,countryFled,internallyDisplaced,lengthOfSentence,healthProblems,impCountry,entry,body,locationImprisoned,dateModified,sentenceDate,sentence,year,cc_fips,cc_iso,tld,country_name,countryShort,region_long,region_short,regionShort,countryName,combinedStatus
33729,https://cpj.org/api/datamanager/persons/33729,Huseyin Deniz,,Turkey,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/huseyindeniz1992.1.jpg,Ozgur Gundem,,Journalist,,https://cpj.org/data/people/huseyin-deniz/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12283,,30:02.0,33729,Murder,Killed,Staff,Ozgur Gundem,Columnist / Commentator,"Corruption,Politics",Print,Turkey,Ceylanpinar,,,Ceylanpinar,,Local,1992,8/9/92,,9-Aug-92,1992,8/9/92,,9-Aug-92,Government Officials,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Deniz, a columnist for the daily newspaper <em>Ozgur Gundem</em>, was attacked while on his way to the office in Ceylanpinar, Urfa Province. Two people approached him, one from the left and one from the right; a third person, the gunman, came from behind and shot one bullet into his neck. Colleagues from his paper say that Deniz, was killed because of the last article he wrote, which detailed the collaboration between the mainstream press and the state. In addition to writing for <em>Ozgur Gundem</em>, Deniz authored a book on Kurdish proverbs, contributed to the daily <em>Cumhuriyet</em>, the weekly magazine <em>Ikibin'e Dogru</em>, and the Kurdish weekly paper <em>Welat</em>.",,,,,1992,TU,TR,.tr,Turkey,turkey,Europe,europe,europe,Turkey,Confirmed
33728,https://cpj.org/api/datamanager/persons/33728,David Kaplan,,,,,Male,,,,Journalist,,https://cpj.org/data/people/david-kaplan/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12253,,10:10.0,33728,Crossfire,Killed,Staff,ABC News,Producer,"Politics,War",Television,Bosnia,Sarajevo,,,Sarajevo,,Foreign,1992,8/13/92,,13-Aug-92,1992,8/13/92,,13-Aug-92,Military Officials,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Kaplan, a producer for ABC News, was shot and killed by a sniper as he was riding in a car that was part of a convoy taking Serbian premier Milan Panic from Sarajevo airport to United Nations headquarters along a road known as ""Sniper Alley."" The bullet entered the car between the letters ""T"" and ""V"" taped on its side.",,,,,1992,BK,BA,.ba,Bosnia,bosnia,Europe,europe,europe,Bosnia,Confirmed
33727,https://cpj.org/api/datamanager/persons/33727,Gabrielle Marian Hulsen,,,,,Female,,,,Journalist,,https://cpj.org/data/people/gabrielle-marian-hulsen/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12262,,30:02.0,33727,Murder,Killed,Freelance,Freelancer,"Broadcast Reporter,Print Reporter","Politics,War","Print,Television",Lebanon,Ghadir,,,Ghadir,,Foreign,1992,8/18/92,,18-Aug-92,1992,8/18/92,,18-Aug-92,Unknown Fire,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Hulsen, a German freelance journalist who worked for <em>Der Spiegel</em>, Spiegel TV, and ZDF TV, was killed in Ghadir when a bomb planted in her car exploded.",,,,,1992,LE,LB,.lb,Lebanon,lebanon,Middle East,mideast,mideast,Lebanon,Confirmed
33726,https://cpj.org/api/datamanager/persons/33726,Adolfo Isuiza Urquia,,Peru,,,Male,,,,Journalist,,https://cpj.org/data/people/adolfo-isuiza-urquia/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12266,,30:02.0,33726,Murder,Killed,Staff,Radio Tropical,Broadcast Reporter,Crime,Radio,Peru,Juanjui,,,Juanjui,,Local,1992,8/23/92,,23-Aug-92,1992,8/23/92,,23-Aug-92,Criminal Group,Confirmed,,,,Complete Impunity,TRUE,TRUE,TRUE,,,,,,,,,,,,,"Isuiza was tortured and killed in Juanjui, in the Peruvian jungle, by suspected drug traffickers. A correspondent for the Tarapoto-based Radio Tropical, Isuiza had received threats and had expressed fear about reporting from the area, which is heavily influenced by drug traffickers.",,,,,1992,PE,PE,.pe,Peru,peru,Americas,americas,americas,Peru,Confirmed
33725,https://cpj.org/api/datamanager/persons/33725,Georg Friderich Pfuhl,,,,,Male,,,,Journalist,,https://cpj.org/data/people/georg-friderich-pfuhl/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12254,,10:10.0,33725,Crossfire,Killed,Staff,FADMST,Print Reporter,War,Print,Bosnia,Mostar,,,Mostar,,Foreign,1992,9/19/92,,19-Sep-92,1992,9/19/92,,19-Sep-92,Military Officials,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Pfuhl, a German journalist working for the publication <em>FADMST</em>, was killed instantly after being hit in the head and chest by shrapnel during an artillery assault on the last remaining bridge in Mostar.",,,,,1992,BK,BA,.ba,Bosnia,bosnia,Europe,europe,europe,Bosnia,Confirmed
33724,https://cpj.org/api/datamanager/persons/33724,Musa Anter,,Turkey,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/anter.turkey.1992.1.jpg,BIA,,Journalist,,https://cpj.org/data/people/musa-anter/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12284,,30:01.0,33724,Murder,Killed,Freelance,Ozgur Gundem,Columnist / Commentator,"Corruption,Human Rights",Print,Turkey,Diyarbakir,,,Diyarbakir,,Local,1992,9/20/92,,20-Sep-92,1992,9/20/92,,20-Sep-92,Government Officials,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Anter, a prominent Kurdish writer who contributed columns to the daily <em>Ozgur Gundem</em> and the weekly <em>Yeni Ulke</em>, was shot and killed in Diyarbakir. Lured from his hotel by a telephone caller who asked him to help settle a property dispute, Anter and a friend set off in a taxi with an unknown man, described as between 25 and 30 years old. When they began to suspect that a trap was being set, they demanded to get out of the taxi. The man accompanying them also got out and, having walked in front of them, began shooting at them with a gun.<br />
 <br />
 Anter was struck by four bullets and died soon afterward. The friend, hit by two bullets, was seriously injured. Amnesty International reported that a 14-shot 9 mm gun was used in the attack, which the group says occurred on the outskirts of the city near a police station and a manned traffic control point. Anter, who did not live in Diyarbakir, was visiting the city to sign books during a cultural festival. A previously unknown group, Boz-Ok, claimed responsibility for the killing, but editors at <em>Yeni Ulke</em> and <em>Ozgur Gundem</em> discounted the claim, blaming the state and counterguerrillas.",,,,,1992,TU,TR,.tr,Turkey,turkey,Europe,europe,europe,Turkey,Confirmed
33723,https://cpj.org/api/datamanager/persons/33723,Greg Hapalla,,Philippines,,,Male,,,,Journalist,,https://cpj.org/data/people/greg-hapalla/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12268,,30:01.0,33723,Murder,Killed,Staff,DXAS,Columnist / Commentator,,Radio,Philippines,Zamboanga City,,,Zamboanga City,,Local,1992,9/21/92,,21-Sep-92,1992,9/21/92,,21-Sep-92,Unknown Fire,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Hapalla, a radio commentator and preacher, was shot to death by three gunmen while broadcasting from DXAS Station in Zamboanga City. A radio technician and a visitor were also killed.",,,,,1992,RP,PH,.ph,Philippines,philippines,Asia,asia,asia,Philippines,Confirmed
33722,https://cpj.org/api/datamanager/persons/33722,Fernando Marcelino,,Angola,,,Male,,,,Journalist,,https://cpj.org/data/people/fernando-marcelino/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12246,,30:01.0,33722,Murder,Killed,Freelance,Jango,Print Reporter,Politics,Print,Angola,Huambo,,,Huambo,,Local,1992,10/20/92,,20-Oct-92,1992,10/20/92,,20-Oct-92,Military Officials,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Marcelino, a contributor to <em>Jango</em> magazine, was shot and killed by three gun-wielding assailants in the city of Huambo. The attack occurred as he was arriving at the home of Dr. Davide Bernadino, the editor of <em>Jango</em>. Marcelino was director of the Agricultural Research Institute of Angola and was a well-known supporter of the Popular Movement for the Liberation of Angola. The headquarters of the Union for the Total Independence of Angola (UNITA) are based in Huambo, and one source indicated that UNITA soldiers might have committed the killing.

 <p></p>",,,,,1992,AO,AO,.ao,Angola,angola,Africa,africa,africa,Angola,Confirmed
33721,https://cpj.org/api/datamanager/persons/33721,Tihomir Tunukovic,,Bosnia,,,Male,,,,Journalist,,https://cpj.org/data/people/tihomir-tunukovic/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12255,,10:10.0,33721,Crossfire,Killed,Freelance,BBC TV,Camera Operator,War,Television,Bosnia,Travnik,,,Travnik,,Local,1992,11/1/92,,1-Nov-92,1992,11/1/92,,1-Nov-92,Military Officials,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Tunukovic, a freelance cameraman on retainer for BBC TV, was killed instantly after his vehicle was hit by a 40 mm anti-aircraft round fired from the top of a hill. He was traveling alone in an armored Land Rover in Travnik during the attack. It is believed that Bosnian Serbs fired the shell.",,,,,1992,BK,BA,.ba,Bosnia,bosnia,Europe,europe,europe,Bosnia,Confirmed
33720,https://cpj.org/api/datamanager/persons/33720,Tavakkal Faizulloev,,Tajikistan,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/faizulloev-tajikistan.92.CJES.jpg,,,Journalist,,https://cpj.org/data/people/tavakkal-faizulloev/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12272,,30:00.0,33720,Murder,Killed,Staff,Subhi Yovon,Print Reporter,"Culture,Politics",Print,Tajikistan,an unknown place,,,an unknown place,,Local,1992,11/17/92,,17-Nov-92,1992,11/17/92,,17-Nov-92,Unknown Fire,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Faizulloev, a correspondent for <em>Subhi Yovon</em>, a Yuvon District in newspaper in Khatlon, was killed in retaliation for writing articles seen as anti-Islamic. His regional background was Kulyabi.<br />
 <br />
 <div>",,,,,1992,TI,TJ,.tj,Tajikistan,tajikistan,Europe,europe,europe,Tajikistan,Confirmed
33719,https://cpj.org/api/datamanager/persons/33719,Namik Taranci,,Turkey,,,Male,,,,Journalist,,https://cpj.org/data/people/namik-taranci/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12285,,30:00.0,33719,Murder,Killed,Staff,Gercek,Print Reporter,"Corruption,Human Rights,Politics",Print,Turkey,Diyarbakir,,,Diyarbakir,,Local,1992,11/20/92,,20-Nov-92,1992,11/20/92,,20-Nov-92,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,TRUE,,,,,,,,,,,,,"Taranci, who worked for the leftist weekly <em>Gercek</em>, was attacked, shot, and killed, by two or three unidentified individuals on a street in Diyarbakir. One assailant grabbed Taranci by the shoulder, shot him three times in the head, and continued firing after the journalist fell to the ground. Before his murder, Taranci reportedly received a death threat by telephone. <em>Gercek</em> had reported on the Shi'ite Muslim militant group Hezbollah, which some speculated was collaborating with the state in its fight against the Kurdish Workers' Party (PKK) and PKK sympathizers.",,,,,1992,TU,TR,.tr,Turkey,turkey,Europe,europe,europe,Turkey,Confirmed
33718,https://cpj.org/api/datamanager/persons/33718,Virgilio Fernández,,Venezuela,,,Male,,,,Journalist,,https://cpj.org/data/people/virgilio-fernandez/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12287,,10:10.0,33718,Dangerous Assignment,Killed,Staff,El Universal,Print Reporter,"Politics,War",Print,Venezuela,La Carlota,,,La Carlota,,Local,1992,11/27/92,,27-Nov-92,1992,11/27/92,,27-Nov-92,Military Officials,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Fernández , who worked for the newspaper <em>El Universal</em>, and a colleague from the paper were shot at as they drove near La Carlota airport in a vehicle clearly marked as belonging to the newspaper. Fernandez was killed and his companion was wounded during the attack, which occurred during a coup attempt. Some reports suggested they were caught in cross fire; others suggested they had been targeted.<br />
 
 
 
 
 
 
 <div class=""c2"">
 </div>



            </div>",,,,,1992,VE,VE,.ve,Venezuela,venezuela,Americas,americas,americas,Venezuela,Confirmed
33716,https://cpj.org/api/datamanager/persons/33716,Filolisho Khilvatshoev,,Tajikistan,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/Khilvatshoev-tajikistan.92.CJES.jpg,,,Journalist,,https://cpj.org/data/people/filolisho-khilvatshoev/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12275,,29:59.0,33716,Murder,Killed,Staff,Payomi Dushanbe,Print Reporter,,Print,Tajikistan,an unknown place,,,an unknown place,,Local,1992,12/1/92,"December, 1992","December, 1992",1992,12/1/92,,1-Dec-92,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Khilvatshoev, of <em>Payomi Dushanbe</em>, was killed by members of the Peoples Front, according to local journalists. He was a Pamiri.<br />
 <br />
 <div>",,,,,1992,TI,TJ,.tj,Tajikistan,tajikistan,Europe,europe,europe,Tajikistan,Confirmed
33715,https://cpj.org/api/datamanager/persons/33715,Jamshed Davliyatmamatov,,Tajikistan,,,Male,,,,Journalist,,https://cpj.org/data/people/jamshed-davliyatmamatov/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12274,,29:59.0,33715,Murder,Killed,Staff,Khovar Information Agency,Print Reporter,,Print,Tajikistan,Dushanbe,,,Dushanbe,,Local,1992,12/1/92,"December, 1992","December, 1992",1992,12/1/92,,1-Dec-92,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Davliyatmamatov, a correspondent for the stae-run Khovar Information Agency, was murdered by members of the Peoples Front. He was a Pamiri.",,,,,1992,TI,TJ,.tj,Tajikistan,tajikistan,Europe,europe,europe,Tajikistan,Confirmed
33714,https://cpj.org/api/datamanager/persons/33714,Khushvaht Muborakshoev,,Tajikistan,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/muborakshoev-tajikistan.92.CJES.jpg,,,Journalist,,https://cpj.org/data/people/khushvaht-muborakshoev/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12276,,29:59.0,33714,Murder,Killed,Staff,Tajikistan State Television,Broadcast Reporter,,Television,Tajikistan,place of death unknown,,,place of death unknown,,Local,1992,12/1/92,"December, 1992","December, 1992",1992,12/1/92,,1-Dec-92,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Muborakshoev, of Tajikistan State Television, was killed by members of the People's Front, according to local journalists. He was a Pamiri.<br />
 <br />
 <div>",,,,,1992,TI,TJ,.tj,Tajikistan,tajikistan,Europe,europe,europe,Tajikistan,Confirmed
33717,https://cpj.org/api/datamanager/persons/33717,Mukhtor Bugdiev,,Tajikistan,,,Male,,,,Journalist,,https://cpj.org/data/people/mukhtor-bugdiev/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12273,,29:59.0,33717,Murder,Killed,Staff,Khovar Information Agency,Photographer,,Print,Tajikistan,Dushanbe,,,Dushanbe,,Local,1992,12/1/92,"December, 1992","December, 1992",1992,12/1/92,,1-Dec-92,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Bugdiev, a photojournalist with the state-run Khovar Information Agency, was killed in December 1992 in Dushanbe by members of the Peoples' Front, according to local Tajik journalists. He was Pamiri.",,,,,1992,TI,TJ,.tj,Tajikistan,tajikistan,Europe,europe,europe,Tajikistan,Confirmed
33713,https://cpj.org/api/datamanager/persons/33713,Youcef Sebti,,Algeria,,,Male,,,,Journalist,,https://cpj.org/data/people/youcef-sebti/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12296,,29:58.0,33713,Murder,Killed,Freelance,Freelancer,Print Reporter,"Corruption,Human Rights,Politics",Print,Algeria,El Harrach,,,El Harrach,,Local,1992,12/27/92,,27-Dec-92,1992,12/27/92,,27-Dec-92,Unknown Fire,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Sebti, a poet and freelance journalist, was murdered at night in his room at the National Institute for Agronomy in El Harrach, where he taught and resided. He was found the next morning with his throat slit and, according to one report, two bullets in his abdomen. Sebti frequently contributed to Algerian publications, including the independent daily <em>El-Watan</em>.",,,,,1992,AG,DZ,.dz,Algeria,algeria,Middle East,mideast,mideast,Algeria,Confirmed
33823,https://cpj.org/api/datamanager/persons/33823,Francisco Parada,,El Salvador,,,Male,,,,Journalist,,https://cpj.org/data/people/francisco-parada/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12309,,29:58.0,33823,Murder,Killed,Staff,Unknown,Publisher / Owner,Politics,"Radio,Television",El Salvador,San Salvado,,,San Salvado,,Local,1993,1/1/93,,1-Jan-93,1993,1/1/93,,1-Jan-93,Unknown Fire,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Parada, a well-known radio owner and fledgling television owner, was killed in front of his house in San Salvador.",,,,,1993,ES,SV,.sv,El Salvador,el-salvador,Americas,americas,americas,El Salvador,Confirmed
33822,https://cpj.org/api/datamanager/persons/33822,Saidmurod Yerov,,Tajikistan,,,Male,,,,Journalist,,https://cpj.org/data/people/saidmurod-yerov/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12334,,29:58.0,33822,Murder,Killed,Staff,Farkhang,"Editor,Publisher / Owner",,Print,Tajikistan,Dushanbe,,,Dushanbe,,Local,1993,1/1/93,Jan-93,Jan-93,1993,1/1/93,,1-Jan-93,Paramilitary Group,Confirmed,,,,Complete Impunity,TRUE,TRUE,FALSE,,,,,,,,,,,,,"Yerov, executive director of <em>Farkhang</em> magazine, was arrested by National Front members in January 1993. His body was reportedly found in a mass grave in Dushanbe on February 2.",,,,,1993,TI,TJ,.tj,Tajikistan,tajikistan,Europe,europe,europe,Tajikistan,Confirmed
33821,https://cpj.org/api/datamanager/persons/33821,Karmela Sojanovic,,Bosnia,,,Female,,,,Journalist,,https://cpj.org/data/people/karmela-sojanovic/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12300,,29:58.0,33821,Murder,Killed,Staff,Oslobodjenje,Print Reporter,War,Print,Bosnia,Sarajevo,,,Sarajevo,,Local,1993,1/10/93,,10-Jan-93,1993,1/10/93,,10-Jan-93,Unknown Fire,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Sojanovic, who worked for the daily <em>Oslobodjenje</em>, was killed by a sniper at her home in Sarajevo. Two of her colleagues at the paper had been killed in 1992, and two others had disappeared and were presumed dead.",,,,,1993,BK,BA,.ba,Bosnia,bosnia,Europe,europe,europe,Bosnia,Confirmed
